client_id,client_type,gender,country,region,age,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,total_spend,units_bought,avg_area_sqft,cluster_id,segment
C0748,Company,F,Usa,California,49,Home,1,Yes,Client,1188736.23,3,1332.34,3,C3 — Corporate Buyers
C0749,Individual,F,Usa,New York,31,Home,5,No,Agency,1170883.93,3,1258.6899999999998,1,C1 — Global Investors
C0750,Individual,F,Usa,Nevada,47,Investment,1,No,Agency,887696.78,3,964.2666666666665,0,C1 — Global Investors
C0751,Individual,M,Usa,California,49,Home,5,No,Client,1055948.97,4,967.0,1,C1 — Global Investors
C0752,Individual,F,Belgium,Brussels,69,Investment,3,No,Agency,836214.24,4,725.4225,0,C1 — Global Investors
C0753,Individual,M,Germany,Hamburg,63,Home,5,No,Website,1053102.32,4,868.5725,1,C1 — Global Investors
C0754,Individual,F,Usa,Arizona,53,Investment,3,No,Website,1300009.56,4,1037.4175,0,C1 — Global Investors
C0755,Company,F,Usa,California,56,Home,5,No,Website,1040997.25,3,1286.4833333333333,3,C3 — Corporate Buyers
C0756,Individual,F,Usa,Utah,60,Home,5,Yes,Website,785768.09,3,934.8733333333333,1,C1 — Global Investors
C0757,Individual,M,Usa,Oregon,77,Home,3,Yes,Website,1392690.1199999999,4,1053.27,0,C1 — Global Investors
C0758,Individual,M,Usa,California,65,Investment,2,No,Website,1135189.16,4,928.1775,0,C1 — Global Investors
C0759,Individual,M,Usa,Florida,32,Home,4,No,Website,1327801.32,3,1451.5366666666666,1,C1 — Global Investors
C0760,Individual,F,Usa,California,59,Investment,3,No,Website,1288008.21,4,1133.69,1,C1 — Global Investors
C0761,Individual,F,Belgium,Flanders,42,Home,2,No,Agency,1387948.07,4,1134.4225000000001,1,C1 — Global Investors
C0762,Individual,F,Usa,Ohio,56,Home,4,No,Website,1456185.33,4,1313.38,2,C1 — Global Investors
C0763,Company,F,Usa,Georgia,52,Home,3,No,Agency,1036781.97,3,1152.5966666666666,3,C3 — Corporate Buyers
C0764,Individual,F,Uk,Northern Ireland,40,Investment,4,No,Client,1670624.74,4,1441.655,2,C1 — Global Investors
C0765,Individual,M,France,Brittany,56,Home,3,No,Website,1516418.29,4,1260.0625,2,C1 — Global Investors
C0766,Individual,M,Germany,North Rhine-Westphalia,29,Home,3,Yes,Client,1601876.1400000001,4,1286.2725,2,C1 — Global Investors
C0767,Individual,M,Canada,British Columbia,62,Investment,2,No,Agency,1403932.48,4,1242.0825,0,C1 — Global Investors
C0768,Individual,M,Denmark,Southern Denmark,31,Investment,5,Yes,Website,1048127.47,3,1163.8866666666665,0,C1 — Global Investors
C0769,Individual,F,Usa,Ohio,65,Home,4,No,Agency,675607.7899999999,3,753.3133333333334,0,C1 — Global Investors
C0770,Individual,F,Russia,Krasnodar Krai,72,Home,4,No,Website,984598.73,3,1104.51,1,C1 — Global Investors
C0771,Company,M,Usa,California,39,Home,1,No,Website,1856997.08,4,1408.3274999999999,3,C3 — Corporate Buyers
C0772,Individual,M,Usa,California,32,Investment,1,No,Client,911164.52,3,1038.2,0,C1 — Global Investors
C0773,Individual,M,Russia,Saint Petersburg,59,Home,1,No,Website,1451465.46,4,1153.0825,0,C1 — Global Investors
C0774,Individual,M,Usa,Georgia,40,Home,5,Yes,Agency,999792.6799999999,3,1144.8033333333333,1,C1 — Global Investors
C0775,Individual,F,Usa,Arizona,48,Home,1,No,Agency,1043608.37,4,900.39,0,C1 — Global Investors
C0776,Individual,F,Germany,Bavaria,57,Home,4,Yes,Agency,914465.3300000001,3,980.8699999999999,0,C1 — Global Investors
C0777,Company,M,Usa,Arizona,41,Home,1,No,Client,1130759.4100000001,3,1313.16,3,C3 — Corporate Buyers
C0778,Individual,M,Usa,California,25,Investment,4,Yes,Agency,1646921.92,4,1334.8775,2,C1 — Global Investors
C0779,Individual,F,Usa,California,70,Home,5,Yes,Agency,1221957.12,3,1325.0800000000002,1,C1 — Global Investors
C0780,Individual,F,Usa,California,76,Home,3,No,Website,708761.6900000001,3,849.6366666666667,1,C1 — Global Investors
C0781,Individual,M,Usa,California,83,Investment,5,Yes,Website,1181206.69,4,1030.635,0,C1 — Global Investors
C0782,Individual,M,Usa,Utah,53,Investment,2,Yes,Website,1166638.1600000001,4,905.0375,0,C1 — Global Investors
C0783,Individual,F,Canada,Alberta,62,Home,1,Yes,Agency,1031472.36,3,1156.5633333333333,1,C1 — Global Investors
C0784,Individual,M,Mexico,Baja California,50,Investment,4,No,Website,1172514.65,3,1356.7466666666667,1,C1 — Global Investors
C0785,Company,F,Usa,California,52,Home,2,No,Website,1047112.48,4,860.9325,3,C3 — Corporate Buyers
C0786,Individual,F,Usa,California,40,Investment,3,No,Website,663797.37,3,724.0866666666667,0,C1 — Global Investors
C0787,Individual,M,Usa,Washington,73,Home,1,No,Website,1405947.6600000001,3,1527.8633333333335,2,C1 — Global Investors
C0788,Individual,M,France,Brittany,79,Investment,4,No,Website,1799447.01,4,1482.5875,2,C1 — Global Investors
C0789,Individual,F,Canada,Ontario,49,Investment,1,No,Website,1125271.6,3,1228.9099999999999,0,C1 — Global Investors
C0790,Individual,M,Usa,California,49,Home,5,Yes,Agency,1521440.8599999999,4,1227.17,2,C1 — Global Investors
C0791,Individual,M,Usa,Texas,40,Home,4,No,Website,1424465.81,4,1159.9675,0,C1 — Global Investors
C0792,Individual,M,Usa,California,41,Investment,4,Yes,Website,1559979.82,4,1219.85,2,C1 — Global Investors
C0793,Individual,M,Usa,New York,54,Home,4,No,Agency,1245234.35,4,1048.44,1,C1 — Global Investors
C0794,Individual,M,Usa,California,72,Home,4,Yes,Website,1120488.77,3,1308.5133333333333,1,C1 — Global Investors
C0795,Individual,M,Usa,California,54,Investment,4,Yes,Website,1170869.0899999999,3,1169.0466666666669,1,C1 — Global Investors
C0796,Individual,F,Usa,California,40,Investment,5,Yes,Website,559596.54,3,607.4466666666667,1,C1 — Global Investors
C0797,Individual,F,Usa,Oregon,33,Home,5,Yes,Agency,881179.3,3,851.8699999999999,0,C1 — Global Investors
C0798,Company,M,Usa,Nevada,58,Home,4,Yes,Agency,987267.48,4,840.8725,3,C3 — Corporate Buyers
C0799,Individual,F,Usa,California,69,Home,4,No,Website,1108935.8599999999,4,972.245,1,C1 — Global Investors
C0800,Individual,M,Usa,Virginia,49,Investment,5,Yes,Website,983573.1799999999,3,1151.5466666666666,1,C1 — Global Investors
C0801,Individual,F,Usa,Washington,54,Home,4,Yes,Website,1361712.2999999998,3,1435.6633333333332,1,C1 — Global Investors
C0802,Individual,M,Usa,Virginia,53,Home,5,No,Agency,1074480.81,3,1217.58,1,C1 — Global Investors
C0803,Individual,F,Usa,Texas,78,Home,4,No,Agency,1542819.53,4,1329.5925,2,C1 — Global Investors
C0804,Individual,M,Usa,Washington,56,Home,5,No,Agency,1223755.92,3,1464.8466666666666,0,C1 — Global Investors
C0805,Individual,M,Germany,Berlin,70,Home,1,Yes,Website,940964.73,3,995.5099999999999,1,C1 — Global Investors
C0806,Individual,M,France,Ile-De-France,34,Home,5,No,Client,1485168.27,4,1220.42,1,C1 — Global Investors
C0807,Individual,F,Mexico,Mexico City,30,Investment,5,No,Website,1635419.92,4,1412.375,2,C1 — Global Investors
C0808,Individual,M,Germany,Berlin,80,Home,3,Yes,Website,885158.15,3,1003.3133333333334,1,C1 — Global Investors
C0809,Individual,F,France,Occitanie,56,Home,5,Yes,Agency,1386118.19,3,1464.8466666666666,1,C1 — Global Investors
C0810,Individual,M,Usa,California,28,Home,1,Yes,Website,922597.5800000001,3,915.6366666666667,1,C1 — Global Investors
C0811,Individual,M,Uk,Wales,78,Home,3,No,Agency,1515201.05,3,1471.8999999999999,2,C1 — Global Investors
C0812,Individual,M,Uk,Northern Ireland,49,Home,3,Yes,Website,1443224.01,4,1248.58,2,C1 — Global Investors
C0813,Individual,M,Uk,Scotland,49,Investment,3,No,Agency,1314024.52,4,1099.4925,0,C1 — Global Investors
C0814,Individual,F,Usa,California,59,Home,2,No,Website,674363.74,3,706.7266666666666,1,C1 — Global Investors
C0815,Company,F,Usa,Nevada,58,Home,4,Yes,Agency,962374.6499999999,3,1205.9633333333334,3,C3 — Corporate Buyers
C0816,Individual,F,Germany,Hamburg,76,Home,2,Yes,Website,1003090.8500000001,3,1151.5466666666666,0,C1 — Global Investors
C0817,Individual,F,Usa,California,51,Investment,1,No,Website,1338281.0,3,1448.82,0,C1 — Global Investors
C0818,Company,F,Usa,Colorado,32,Home,2,No,Website,760443.3500000001,4,677.79,3,C3 — Corporate Buyers
C0819,Individual,M,Usa,California,72,Home,5,No,Website,1239378.27,3,1313.16,1,C1 — Global Investors
C0820,Individual,F,Usa,Texas,83,Investment,4,No,Agency,920197.78,3,976.2833333333333,1,C1 — Global Investors
C0821,Individual,F,Usa,California,66,Home,5,Yes,Agency,1371213.26,3,1467.89,0,C1 — Global Investors
C0822,Individual,F,Usa,California,64,Investment,3,Yes,Website,1407630.29,3,1563.9733333333334,2,C1 — Global Investors
C0823,Individual,F,Usa,Oregon,48,Investment,5,Yes,Agency,1722388.8900000001,4,1338.9,2,C1 — Global Investors
C0824,Individual,M,Usa,California,47,Home,3,No,Agency,1234378.85,3,1435.6633333333332,0,C1 — Global Investors
C0825,Individual,F,Mexico,Nuevo Leon,41,Home,4,Yes,Agency,1246198.0,4,1075.0475000000001,1,C1 — Global Investors
C0826,Individual,M,Usa,Ohio,53,Investment,4,Yes,Website,1255265.82,4,996.1925,0,C1 — Global Investors
C0827,Individual,F,Usa,Washington,58,Home,2,Yes,Website,1176467.77,4,1025.3225,0,C1 — Global Investors
C0828,Individual,F,Usa,Arizona,76,Investment,4,Yes,Website,1313574.2,4,1122.0925,0,C1 — Global Investors
C0829,Individual,M,Usa,Utah,63,Investment,3,No,Website,1296844.19,4,1102.08,1,C1 — Global Investors
C0830,Individual,M,Usa,Oregon,71,Investment,3,No,Agency,1518798.69,4,1169.615,1,C1 — Global Investors
C0831,Individual,F,Usa,California,46,Home,2,No,Website,909532.47,3,979.0866666666667,0,C1 — Global Investors
C0832,Individual,F,Usa,Nevada,33,Investment,3,Yes,Website,1290741.99,3,1336.61,0,C1 — Global Investors
C0833,Individual,M,Denmark,Southern Denmark,72,Home,5,No,Website,1422486.6099999999,3,1623.3,2,C1 — Global Investors
C0834,Individual,F,Usa,California,66,Home,5,No,Website,1384660.54,4,1073.905,1,C1 — Global Investors
C0835,Individual,F,Usa,California,49,Home,5,Yes,Website,1159317.69,4,941.61,0,C1 — Global Investors
C0836,Individual,M,Usa,Ohio,81,Home,4,No,Website,1280715.29,3,1493.243333333333,2,C1 — Global Investors
C0837,Individual,M,France,Brittany,56,Home,1,No,Website,1415445.71,4,1253.3075,1,C1 — Global Investors
C0838,Individual,M,Usa,Nevada,31,Investment,1,Yes,Website,837604.3,3,853.8133333333334,1,C1 — Global Investors
C0839,Individual,F,Uk,England,29,Home,5,Yes,Agency,1123967.69,3,1308.5133333333333,0,C1 — Global Investors
C0840,Individual,F,Belgium,Brussels,42,Home,1,No,Website,1508352.25,4,1329.5925,2,C1 — Global Investors
C0841,Individual,M,Belgium,Wallonia,24,Home,5,No,Website,1344816.1,4,1167.105,1,C1 — Global Investors
C0842,Individual,M,Usa,Washington,27,Home,5,Yes,Client,1082477.8199999998,4,928.745,0,C1 — Global Investors
C0843,Individual,F,Usa,Georgia,23,Home,4,No,Agency,1377127.37,3,1500.72,1,C1 — Global Investors
C0844,Individual,F,Usa,California,76,Home,2,No,Website,1363201.96,4,1187.8925000000002,0,C1 — Global Investors
C0845,Individual,F,Usa,Washington,30,Home,3,No,Client,1355270.16,3,1471.4466666666667,1,C1 — Global Investors
C0846,Individual,F,Canada,Quebec,47,Investment,3,No,Agency,1069033.77,3,1135.5233333333333,1,C1 — Global Investors
C0847,Individual,F,Usa,Utah,35,Home,2,Yes,Agency,1258765.46,4,1011.5875,0,C1 — Global Investors
C0848,Individual,M,Usa,California,56,Home,4,No,Agency,1366788.33,4,1184.9475000000002,1,C1 — Global Investors
C0849,Individual,M,Usa,Oregon,46,Home,1,Yes,Website,1262931.66,4,995.0275,1,C1 — Global Investors
C0850,Individual,F,Usa,Colorado,40,Investment,5,No,Agency,528432.48,3,610.62,1,C1 — Global Investors
C0851,Individual,M,Usa,California,30,Investment,2,Yes,Website,1482957.8800000001,4,1259.95,1,C1 — Global Investors
C0852,Individual,M,Germany,North Rhine-Westphalia,34,Home,2,No,Agency,1368458.37,4,1222.37,1,C1 — Global Investors
C0853,Individual,M,Usa,Utah,73,Home,4,No,Website,1293562.22,4,1092.085,0,C1 — Global Investors
C0854,Individual,M,Usa,California,79,Home,4,No,Website,1419031.6099999999,3,1454.4099999999999,2,C1 — Global Investors
C0855,Individual,F,Australia,Queensland,50,Home,4,No,Website,1198702.15,4,1114.2125,1,C1 — Global Investors
C0856,Individual,F,Usa,Florida,59,Home,5,Yes,Website,1565508.99,4,1226.185,2,C1 — Global Investors
C0857,Individual,F,Usa,California,72,Investment,1,Yes,Website,1431064.56,4,1146.2825,0,C1 — Global Investors
C0858,Individual,M,Usa,Nevada,29,Home,1,No,Website,972150.6,3,1156.5633333333333,0,C1 — Global Investors
C0859,Individual,F,Usa,California,81,Home,2,Yes,Agency,1440623.8900000001,4,1154.105,1,C1 — Global Investors
C0860,Individual,F,Usa,Utah,55,Home,5,Yes,Website,1362579.84,4,1148.025,1,C1 — Global Investors
C0861,Individual,F,France,Brittany,29,Investment,2,No,Agency,1527460.57,3,1635.6233333333332,0,C1 — Global Investors
C0862,Individual,F,Usa,Colorado,42,Investment,1,No,Website,1354421.9100000001,3,1527.8633333333335,1,C1 — Global Investors
C0863,Individual,M,Belgium,Wallonia,48,Home,5,Yes,Agency,1107744.96,4,984.6475,1,C1 — Global Investors
C0864,Individual,M,Usa,Texas,53,Home,3,No,Website,1085548.02,3,1156.5633333333333,0,C1 — Global Investors
C0865,Individual,F,Usa,Colorado,48,Investment,5,Yes,Website,1268059.13,4,1008.395,0,C1 — Global Investors
C0866,Individual,M,Belgium,Brussels,36,Home,3,No,Agency,1331713.08,4,1148.025,1,C1 — Global Investors
C0867,Individual,F,Usa,California,56,Home,2,No,Agency,1028747.3,3,1146.2633333333333,1,C1 — Global Investors
C0868,Individual,F,Usa,Florida,78,Home,3,Yes,Agency,987211.1699999999,3,1049.3799999999999,0,C1 — Global Investors
C0869,Individual,M,Usa,California,30,Home,4,No,Agency,858807.13,3,1012.96,1,C1 — Global Investors
C0870,Company,F,Uk,Northern Ireland,57,Home,2,Yes,Website,1097902.26,4,909.9825,3,C3 — Corporate Buyers
C0871,Individual,F,Usa,Virginia,34,Home,1,Yes,Website,1939848.53,4,1524.2725,2,C1 — Global Investors
C0872,Individual,F,Uk,England,80,Home,4,No,Website,1462320.39,4,1326.2525,2,C1 — Global Investors
C0873,Individual,M,Usa,New York,83,Home,2,No,Website,1325777.78,3,1463.22,2,C1 — Global Investors
C0874,Individual,F,Belgium,Flanders,70,Investment,2,No,Website,1490289.1099999999,4,1186.5225,1,C1 — Global Investors
C0875,Individual,M,Canada,Manitoba,51,Home,4,No,Website,1308981.48,3,1370.5533333333333,1,C1 — Global Investors
C0876,Individual,M,Usa,California,50,Home,3,No,Client,873771.52,3,971.1899999999999,1,C1 — Global Investors
C0877,Individual,F,Usa,Utah,25,Investment,2,Yes,Agency,1407650.4,3,1493.243333333333,0,C1 — Global Investors
C0878,Individual,F,Usa,Nevada,78,Home,4,Yes,Website,970670.1499999999,3,1008.13,1,C1 — Global Investors
C0879,Individual,M,Uk,Northern Ireland,78,Home,4,Yes,Website,1349121.32,3,1463.22,2,C1 — Global Investors
C0880,Individual,F,Usa,New York,82,Home,2,No,Website,1390002.6400000001,4,1151.37,0,C1 — Global Investors
C0881,Individual,F,Usa,Colorado,69,Investment,1,No,Website,1247321.2,4,1136.6925,0,C1 — Global Investors
C0882,Individual,M,Uk,Wales,23,Home,3,No,Website,1142828.1400000001,3,1435.6633333333332,0,C1 — Global Investors
C0883,Individual,M,Usa,Texas,77,Home,4,No,Client,1979258.27,4,1699.3675,2,C1 — Global Investors
C0884,Individual,M,Usa,Nevada,74,Home,2,No,Website,1021697.5,3,1209.64,0,C1 — Global Investors
C0885,Individual,M,Canada,British Columbia,82,Investment,2,Yes,Agency,1540844.02,3,1671.7666666666667,2,C1 — Global Investors
C0886,Individual,M,Usa,California,62,Home,3,Yes,Agency,807556.47,3,941.2099999999999,1,C1 — Global Investors
C0887,Individual,F,Usa,California,30,Home,3,No,Agency,1247287.09,4,1012.5575,0,C1 — Global Investors
C0888,Individual,F,Germany,Berlin,36,Home,4,Yes,Website,1104713.19,4,933.355,0,C1 — Global Investors
C0889,Individual,M,Usa,Nevada,38,Investment,4,Yes,Website,1339350.5899999999,3,1451.2533333333333,1,C1 — Global Investors
C0890,Individual,F,Usa,Virginia,68,Investment,3,Yes,Website,1138394.29,4,922.66,1,C1 — Global Investors
C0891,Individual,M,Germany,North Rhine-Westphalia,53,Investment,1,Yes,Website,1340373.08,4,1154.105,0,C1 — Global Investors
C0892,Individual,F,Usa,California,65,Investment,2,Yes,Website,984121.3999999999,3,1167.24,0,C1 — Global Investors
C0893,Individual,F,Usa,Colorado,28,Home,3,Yes,Website,1695839.47,4,1329.5925,2,C1 — Global Investors
C0894,Individual,M,Usa,Georgia,70,Home,5,No,Website,882067.47,3,932.37,1,C1 — Global Investors
C0895,Individual,F,Usa,Arizona,70,Investment,4,Yes,Website,1127680.6,3,1280.28,1,C1 — Global Investors
C0896,Individual,M,France,Brittany,53,Home,4,Yes,Agency,1157933.44,4,935.765,0,C1 — Global Investors
C0897,Individual,F,Australia,Victoria,52,Home,1,No,Website,745691.65,3,801.46,1,C1 — Global Investors
C0898,Individual,F,Usa,Arizona,70,Investment,5,Yes,Agency,836494.02,4,706.0875,0,C1 — Global Investors
C0899,Company,F,Usa,Washington,35,Investment,2,No,Website,1050407.63,3,1076.6899999999998,3,C3 — Corporate Buyers
C0900,Individual,F,Germany,North Rhine-Westphalia,24,Home,4,No,Agency,606058.22,3,753.3133333333334,1,C1 — Global Investors
C0901,Individual,M,France,Brittany,24,Investment,4,No,Agency,909138.8400000001,3,909.0566666666667,1,C1 — Global Investors
C0902,Company,F,Uk,Northern Ireland,59,Home,3,Yes,Agency,1281064.76,4,1068.57,3,C3 — Corporate Buyers
C0903,Individual,F,Usa,Texas,31,Investment,3,No,Website,1108147.6099999999,3,1240.6066666666666,1,C1 — Global Investors
C0904,Individual,F,Russia,Saint Petersburg,39,Home,1,Yes,Website,1050355.29,4,883.805,0,C1 — Global Investors
C0905,Individual,F,Usa,Virginia,30,Home,5,Yes,Website,877477.72,3,927.6066666666666,1,C1 — Global Investors
C0906,Individual,F,Usa,California,54,Investment,5,No,Website,1757967.56,4,1458.93,2,C1 — Global Investors
C0907,Individual,F,Usa,California,50,Home,3,No,Agency,1375380.46,3,1459.1899999999998,1,C1 — Global Investors
C0908,Individual,M,Usa,California,63,Home,4,Yes,Agency,1129941.35,4,825.1325,0,C1 — Global Investors
C0909,Individual,M,Usa,California,56,Investment,1,Yes,Agency,1529455.73,4,1183.04,0,C1 — Global Investors
C0910,Individual,F,Usa,Texas,52,Home,3,Yes,Agency,1293598.48,3,1238.36,0,C1 — Global Investors
C0911,Individual,M,Usa,California,34,Home,4,No,Website,1310405.32,4,972.335,1,C1 — Global Investors
C0912,Individual,F,Usa,California,74,Home,1,No,Agency,1322130.05,3,1351.4633333333334,0,C1 — Global Investors
C0913,Individual,M,Usa,California,24,Home,4,No,Agency,1935637.92,4,1552.15,2,C1 — Global Investors
C0914,Individual,F,France,Provence,75,Investment,4,No,Website,1124290.78,4,984.6475,0,C1 — Global Investors
C0915,Individual,M,Usa,Florida,75,Home,2,No,Agency,1309768.71,3,1283.46,1,C1 — Global Investors
C0916,Individual,M,Russia,Moscow Oblast,35,Home,2,No,Website,1377591.46,4,1114.105,1,C1 — Global Investors
C0917,Individual,M,Usa,Arizona,54,Home,2,Yes,Agency,756785.49,3,851.4266666666667,1,C1 — Global Investors
C0918,Individual,F,Australia,Western Australia,23,Home,4,No,Client,1461361.8699999999,3,1583.2166666666665,2,C1 — Global Investors
C0919,Individual,F,Canada,Quebec,48,Investment,5,No,Agency,1059524.55,3,1179.5233333333333,1,C1 — Global Investors
C0920,Individual,M,Usa,California,50,Home,4,No,Website,878368.79,3,934.4333333333334,1,C1 — Global Investors
C0921,Individual,F,Australia,New South Wales,24,Home,4,No,Agency,802736.76,3,900.46,1,C1 — Global Investors
C0922,Individual,M,Australia,Victoria,81,Investment,4,Yes,Website,1105753.98,3,1200.3500000000001,1,C1 — Global Investors
